name,value,group,weight
qf2463,0.614,streamflowe,7.79342
qf2464,0.754,streamflowe,7.79342
qf2465,0.614,streamflowe,7.79342
qf2466,0.579,streamflowe,7.79342
qf2467,0.7,streamflowe,7.79342
qf2468,0.579,streamflowe,7.79342
qf2469,0.579,streamflowe,7.79342
qf2470,0.579,streamflowe,7.79342
qf2471,0.579,streamflowe,7.79342
qf2472,0.579,streamflowe,7.79342
qf2473,0.579,streamflowe,7.79342
qf2474,0.519,streamflowe,7.79342
qf2475,0.519,streamflowe,7.79342
qf2476,0.579,streamflowe,7.79342
qf2477,0.579,streamflowe,7.79342
qf2478,0.519,streamflowe,7.79342
qf2479,0.519,streamflowe,7.79342
qf2480,0.579,streamflowe,7.79342
qf2481,0.519,streamflowe,7.79342
qf2482,0.579,streamflowe,7.79342
qf2483,0.579,streamflowe,7.79342
qf2484,0.64,streamflowe,7.79342
qf2485,0.7,streamflowe,7.79342
qf2486,0.821,streamflowe,7.79342
qf2487,0.7,streamflowe,7.79342
qf2488,0.64,streamflowe,7.79342
qf2489,0.579,streamflowe,7.79342
qf2490,0.579,streamflowe,7.79342
qf2491,0.579,streamflowe,7.79342
qf2492,0.64,streamflowe,7.79342
qf2493,0.579,streamflowe,7.79342
qf2494,0.579,streamflowe,7.79342
qf2495,0.579,streamflowe,7.79342
qf2496,0.64,streamflowe,7.79342
qf2497,0.579,streamflowe,7.79342
qf2498,0.579,streamflowe,7.79342
qf2499,0.64,streamflowe,7.79342
qf2500,0.761,streamflowe,7.79342
qf2501,0.895,streamflowe,7.79342
qf2502,0.821,streamflowe,7.79342
qf2503,0.761,streamflowe,7.79342
qf2504,0.761,streamflowe,7.79342
qf2505,0.895,streamflowe,7.79342
qf2506,1.119,streamflowd,8.11156
qf2507,1.119,streamflowd,8.11156
qf2508,0.97,streamflowe,7.79342
qf2509,0.895,streamflowe,7.79342
qf2510,0.895,streamflowe,7.79342
qf2511,0.821,streamflowe,7.79342
qf2512,0.821,streamflowe,7.79342
qf2513,0.821,streamflowe,7.79342
qf2514,0.761,streamflowe,7.79342
qf2515,0.761,streamflowe,7.79342
qf2516,0.761,streamflowe,7.79342
qf2517,0.761,streamflowe,7.79342
qf2518,0.821,streamflowe,7.79342
qf2519,0.761,streamflowe,7.79342
qf2520,0.761,streamflowe,7.79342
qf2521,0.761,streamflowe,7.79342
qf2522,0.821,streamflowe,7.79342
qf2523,0.821,streamflowe,7.79342
qf2524,0.821,streamflowe,7.79342
qf2525,0.821,streamflowe,7.79342
qf2526,0.821,streamflowe,7.79342
qf2527,0.821,streamflowe,7.79342
qf2528,0.821,streamflowe,7.79342
qf2529,0.821,streamflowe,7.79342
qf2530,0.761,streamflowe,7.79342
qf2531,0.761,streamflowe,7.79342
qf2532,0.761,streamflowe,7.79342
qf2533,0.761,streamflowe,7.79342
qf2534,0.761,streamflowe,7.79342
qf2535,0.761,streamflowe,7.79342
qf2536,0.761,streamflowe,7.79342
qf2537,0.761,streamflowe,7.79342
qf2538,0.761,streamflowe,7.79342
qf2539,0.761,streamflowe,7.79342
qf2540,0.821,streamflowe,7.79342
qf2541,0.821,streamflowe,7.79342
qf2542,0.821,streamflowe,7.79342
qf2543,0.895,streamflowe,7.79342
qf2544,0.895,streamflowe,7.79342
qf2545,0.895,streamflowe,7.79342
qf2546,0.895,streamflowe,7.79342
qf2547,0.895,streamflowe,7.79342
qf2548,0.895,streamflowe,7.79342
qf2549,0.895,streamflowe,7.79342
qf2550,0.895,streamflowe,7.79342
qf2551,0.895,streamflowe,7.79342
qf2552,0.97,streamflowe,7.79342
qf2553,0.895,streamflowe,7.79342
qf2554,0.895,streamflowe,7.79342
qf2555,0.895,streamflowe,7.79342
qf2556,0.895,streamflowe,7.79342
qf2557,0.895,streamflowe,7.79342
qf2558,0.97,streamflowe,7.79342
qf2559,0.97,streamflowe,7.79342
qf2560,0.97,streamflowe,7.79342
qf2561,0.97,streamflowe,7.79342
qf2562,0.97,streamflowe,7.79342
qf2563,0.97,streamflowe,7.79342
qf2564,0.97,streamflowe,7.79342
qf2565,0.97,streamflowe,7.79342
qf2566,0.97,streamflowe,7.79342
qf2567,0.97,streamflowe,7.79342
qf2568,0.97,streamflowe,7.79342
qf2569,1.044,streamflowe,7.79342
qf2570,1.044,streamflowe,7.79342
qf2571,1.044,streamflowe,7.79342
qf2572,0.97,streamflowe,7.79342
qf2573,0.97,streamflowe,7.79342
qf2574,1.044,streamflowe,7.79342
qf2575,1.044,streamflowe,7.79342
qf2576,1.119,streamflowd,8.11156
qf2577,1.119,streamflowd,8.11156
qf2578,1.119,streamflowd,8.11156
qf2579,1.044,streamflowe,7.79342
qf2580,1.044,streamflowe,7.79342
qf2581,1.119,streamflowd,8.11156
qf2582,1.044,streamflowe,7.79342
qf2583,1.044,streamflowe,7.79342
qf2584,0.97,streamflowe,7.79342
qf2585,0.97,streamflowe,7.79342
qf2586,0.97,streamflowe,7.79342
qf2587,0.97,streamflowe,7.79342
qf2588,0.97,streamflowe,7.79342
qf2589,1.044,streamflowe,7.79342
qf2590,1.044,streamflowe,7.79342
qf2591,1.044,streamflowe,7.79342
qf2592,1.044,streamflowe,7.79342
qf2593,1.044,streamflowe,7.79342
qf2594,1.044,streamflowe,7.79342
qf2595,1.044,streamflowe,7.79342
qf2596,1.044,streamflowe,7.79342
qf2597,1.044,streamflowe,7.79342
qf2598,1.044,streamflowe,7.79342
qf2599,1.119,streamflowd,8.11156
qf2600,1.044,streamflowe,7.79342
qf2601,1.044,streamflowe,7.79342
qf2602,1.044,streamflowe,7.79342
qf2603,1.044,streamflowe,7.79342
qf2604,1.044,streamflowe,7.79342
qf2605,1.044,streamflowe,7.79342
qf2606,1.044,streamflowe,7.79342
qf2607,1.044,streamflowe,7.79342
qf2608,1.044,streamflowe,7.79342
qf2609,1.044,streamflowe,7.79342
qf2610,1.119,streamflowd,8.11156
qf2611,1.193,streamflowd,8.11156
qf2612,1.119,streamflowd,8.11156
qf2613,1.044,streamflowe,7.79342
qf2614,1.044,streamflowe,7.79342
qf2615,1.044,streamflowe,7.79342
qf2616,1.044,streamflowe,7.79342
qf2617,1.119,streamflowd,8.11156
qf2618,1.119,streamflowd,8.11156
qf2619,1.119,streamflowd,8.11156
qf2620,1.119,streamflowd,8.11156
qf2621,1.193,streamflowd,8.11156
qf2622,1.354,streamflowc,6.48569
qf2623,1.354,streamflowc,6.48569
qf2624,1.842,streamflowb,4.37019
qf2625,1.842,streamflowb,4.37019
qf2626,1.76,streamflowc,6.48569
qf2627,1.677,streamflowc,6.48569
qf2628,1.76,streamflowc,6.48569
qf2629,1.842,streamflowb,4.37019
qf2630,1.842,streamflowb,4.37019
qf2631,1.76,streamflowc,6.48569
qf2632,1.677,streamflowc,6.48569
qf2633,1.677,streamflowc,6.48569
qf2634,2.176,streamflowb,4.37019
qf2635,1.925,streamflowb,4.37019
qf2636,2.092,streamflowb,4.37019
qf2637,1.925,streamflowb,4.37019
qf2638,1.925,streamflowb,4.37019
qf2639,1.842,streamflowb,4.37019
qf2640,1.842,streamflowb,4.37019
qf2641,1.76,streamflowc,6.48569
qf2642,1.925,streamflowb,4.37019
qf2643,6.089,streamflowa,1.87704
qf2644,4.511,streamflowa,1.87704
qf2645,3.67,streamflowa,1.87704
qf2646,4.699,streamflowa,1.87704
qf2647,3.312,streamflowa,1.87704
qf2648,3.581,streamflowa,1.87704
qf2649,3.222,streamflowa,1.87704
qf2650,2.953,streamflowb,4.37019
qf2651,2.863,streamflowb,4.37019
qf2652,4.605,streamflowa,1.87704
qf2653,5.091,streamflowa,1.87704
qf2654,4.042,streamflowa,1.87704
qf2655,3.312,streamflowa,1.87704
qf2656,2.863,streamflowb,4.37019
qf2657,2.603,streamflowb,4.37019
qf2658,2.517,streamflowb,4.37019
qf2659,2.261,streamflowb,4.37019
qf2660,2.176,streamflowb,4.37019
qf2661,2.092,streamflowb,4.37019
qf2662,2.007,streamflowb,4.37019
qf2663,1.925,streamflowb,4.37019
qf2664,1.842,streamflowb,4.37019
qf2665,1.842,streamflowb,4.37019
qf2666,1.842,streamflowb,4.37019
qf2667,1.76,streamflowc,6.48569
qf2668,1.76,streamflowc,6.48569
qf2669,1.76,streamflowc,6.48569
qf2670,1.76,streamflowc,6.48569
qf2671,1.677,streamflowc,6.48569
qf2672,1.677,streamflowc,6.48569
qf2673,1.677,streamflowc,6.48569
qf2674,1.842,streamflowb,4.37019
qf2675,1.842,streamflowb,4.37019
qf2676,2.43,streamflowb,4.37019
qf2677,6.6,streamflowa,1.87704
qf2678,8.32,streamflowa,1.87704
qf2679,5.987,streamflowa,1.87704
qf2680,4.323,streamflowa,1.87704
qf2681,3.581,streamflowa,1.87704
qf2682,2.953,streamflowb,4.37019
qf2683,2.517,streamflowb,4.37019
qf2684,2.345,streamflowb,4.37019
qf2685,2.176,streamflowb,4.37019
qf2686,2.092,streamflowb,4.37019
qf2687,2.007,streamflowb,4.37019
qf2688,1.925,streamflowb,4.37019
qf2689,1.842,streamflowb,4.37019
qf2690,1.842,streamflowb,4.37019
qf2691,1.842,streamflowb,4.37019
qf2692,1.925,streamflowb,4.37019
qf2693,1.925,streamflowb,4.37019
qf2694,1.925,streamflowb,4.37019
qf2695,1.925,streamflowb,4.37019
qf2696,2.69,streamflowb,4.37019
qf2697,2.43,streamflowb,4.37019
qf2698,2.176,streamflowb,4.37019
qf2699,2.092,streamflowb,4.37019
qf2700,2.007,streamflowb,4.37019
qf2701,1.925,streamflowb,4.37019
qf2702,1.842,streamflowb,4.37019
qf2703,1.842,streamflowb,4.37019
qf2704,2.007,streamflowb,4.37019
qf2705,2.007,streamflowb,4.37019
qf2706,2.007,streamflowb,4.37019
qf2707,2.007,streamflowb,4.37019
qf2708,1.925,streamflowb,4.37019
qf2709,1.925,streamflowb,4.37019
qf2710,1.925,streamflowb,4.37019
qf2711,1.842,streamflowb,4.37019
qf2712,1.842,streamflowb,4.37019
qf2713,1.842,streamflowb,4.37019
qf2714,1.842,streamflowb,4.37019
qf2715,1.842,streamflowb,4.37019
qf2716,1.842,streamflowb,4.37019
qf2717,1.842,streamflowb,4.37019
qf2718,1.842,streamflowb,4.37019
qf2719,1.842,streamflowb,4.37019
qf2720,1.842,streamflowb,4.37019
qf2721,1.842,streamflowb,4.37019
qf2722,1.76,streamflowc,6.48569
qf2723,1.76,streamflowc,6.48569
qf2724,1.677,streamflowc,6.48569
qf2725,1.595,streamflowc,6.48569
qf2726,1.595,streamflowc,6.48569
qf2727,1.677,streamflowc,6.48569
qf2728,1.677,streamflowc,6.48569
qf2729,1.76,streamflowc,6.48569
qf2730,1.76,streamflowc,6.48569
qf2731,1.595,streamflowc,6.48569
qf2732,1.595,streamflowc,6.48569
qf2733,1.515,streamflowc,6.48569
qf2734,1.595,streamflowc,6.48569
qf2735,1.595,streamflowc,6.48569
qf2736,1.595,streamflowc,6.48569
qf2737,1.515,streamflowc,6.48569
qf2738,1.434,streamflowc,6.48569
qf2739,1.434,streamflowc,6.48569
qf2740,1.515,streamflowc,6.48569
qf2741,1.434,streamflowc,6.48569
qf2742,1.434,streamflowc,6.48569
qf2743,1.434,streamflowc,6.48569
qf2744,1.434,streamflowc,6.48569
qf2745,1.434,streamflowc,6.48569
qf2746,1.434,streamflowc,6.48569
qf2747,1.354,streamflowc,6.48569
qf2748,1.434,streamflowc,6.48569
qf2749,1.434,streamflowc,6.48569
qf2750,1.434,streamflowc,6.48569
qf2751,1.434,streamflowc,6.48569
qf2752,1.354,streamflowc,6.48569
qf2753,1.434,streamflowc,6.48569
qf2754,1.434,streamflowc,6.48569
qf2755,1.515,streamflowc,6.48569
qf2756,1.434,streamflowc,6.48569
qf2757,1.354,streamflowc,6.48569
qf2758,1.354,streamflowc,6.48569
qf2759,1.515,streamflowc,6.48569
qf2760,2.261,streamflowb,4.37019
qf2761,1.515,streamflowc,6.48569
qf2762,1.354,streamflowc,6.48569
qf2763,1.193,streamflowd,8.11156
qf2764,1.193,streamflowd,8.11156
qf2765,1.044,streamflowe,7.79342
qf2766,1.119,streamflowd,8.11156
qf2767,1.119,streamflowd,8.11156
qf2768,1.119,streamflowd,8.11156
qf2769,1.119,streamflowd,8.11156
qf2770,1.119,streamflowd,8.11156
qf2771,1.119,streamflowd,8.11156
qf2772,1.193,streamflowd,8.11156
qf2773,1.119,streamflowd,8.11156
qf2774,1.044,streamflowe,7.79342
