name,obs_mean,obs_std,obs_min,obs_max,obs_stat_min,obs_stat_max,sim_mean,sim_std,sim_min,sim_max,sim_stat_min,sim_stat_max,distance
qh2409,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.314417,0.0817282,0.1297,0.5748,0.232689,0.396145,0.4982
qh2410,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.31269,0.0810767,0.1383,0.5743,0.231613,0.393767,0.4987
qh2411,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.310838,0.0810967,0.1291,0.5745,0.229741,0.391935,0.4985
qh2412,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.308684,0.0808065,0.1349,0.5663,0.227878,0.38949,0.5067
qh2413,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.307464,0.0805588,0.1279,0.5582,0.226905,0.388023,0.5148
qh2414,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.30496,0.0796913,0.1295,0.5589,0.225269,0.384651,0.5141
qh2415,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.303265,0.0799058,0.1331,0.5488,0.223359,0.383171,0.5242
qh2416,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.30157,0.0790835,0.127,0.553,0.222487,0.380653,0.52
qh2417,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.300276,0.0791768,0.1284,0.5533,0.221099,0.379453,0.5197
qh2418,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.298582,0.0784887,0.123,0.5424,0.220093,0.377071,0.5306
qh2419,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.296657,0.0781214,0.1182,0.5476,0.218536,0.374778,0.5254
qh2420,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.296944,0.0785895,0.128,0.5455,0.218354,0.375534,0.5275
qh2421,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.29494,0.0782093,0.1212,0.5461,0.216731,0.373149,0.5269
qh2422,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.29282,0.077354,0.1152,0.5459,0.215466,0.370174,0.5271
qh2423,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.291221,0.0773405,0.1138,0.5473,0.21388,0.368562,0.5257
qh2424,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.289894,0.0771845,0.1163,0.537,0.21271,0.367078,0.536
qh2425,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.287662,0.0764021,0.1177,0.5402,0.21126,0.364064,0.5328
qh2426,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.285789,0.0759108,0.1118,0.5418,0.209878,0.3617,0.5312
qh2427,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.284425,0.0752688,0.113,0.5321,0.209156,0.359694,0.5409
qh2428,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.282931,0.0749807,0.1071,0.534,0.20795,0.357912,0.539
qh2429,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.281478,0.0759002,0.109,0.5332,0.205578,0.357378,0.5398
qh2430,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.281084,0.0762841,0.1043,0.523,0.2048,0.357368,0.55
qh2431,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.278145,0.0758091,0.1001,0.5262,0.202336,0.353954,0.5468
qh2432,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.276794,0.0761692,0.0958,0.517,0.200625,0.352963,0.556
qh2433,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.275383,0.0754572,0.1033,0.5104,0.199926,0.35084,0.5626
qh2434,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.272449,0.0755011,0.1051,0.5186,0.196948,0.34795,0.5544
qh2435,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.271155,0.0758507,0.1009,0.5228,0.195304,0.347006,0.5502
qh2436,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.270492,0.0759509,0.0967,0.5149,0.194541,0.346443,0.5581
qh2437,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.267814,0.0767149,0.0932,0.5088,0.191099,0.344529,0.5642
qh2438,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.266434,0.0766182,0.1029,0.5037,0.189816,0.343052,0.5693
qh2439,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.26568,0.0772851,0.0979,0.5107,0.188395,0.342965,0.5623
qh2440,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.263866,0.0767981,0.0931,0.5046,0.187068,0.340664,0.5684
qh2441,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.262773,0.077444,0.0952,0.4992,0.185329,0.340217,0.5738
qh2442,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.261765,0.0783621,0.0913,0.5177,0.183403,0.340127,0.5553
qh2443,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.261142,0.0787309,0.0881,0.5119,0.182411,0.339873,0.5611
qh2444,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.260571,0.0785032,0.0852,0.5118,0.182068,0.339074,0.5612
qh2445,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.259638,0.0785716,0.0887,0.523,0.181066,0.33821,0.55
qh2446,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.258256,0.078853,0.0868,0.511,0.179403,0.337109,0.562
qh2447,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.257522,0.0788565,0.09,0.513,0.178666,0.336378,0.56
qh2448,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.255926,0.0788379,0.0926,0.5168,0.177088,0.334764,0.5562
qh2449,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.255312,0.078414,0.0883,0.5091,0.176898,0.333726,0.5639
qh2450,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.252762,0.0782982,0.0847,0.5053,0.174464,0.33106,0.5677
qh2451,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.250534,0.078703,0.0813,0.5061,0.171831,0.329237,0.5669
qh2452,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.250197,0.0787259,0.0844,0.5054,0.171471,0.328923,0.5676
qh2453,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.248226,0.0790498,0.0815,0.4957,0.169176,0.327276,0.5773
qh2454,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.247325,0.0791402,0.0787,0.488,0.168185,0.326465,0.585
qh2455,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.247679,0.0786057,0.0767,0.4834,0.169073,0.326285,0.5896
qh2456,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.246779,0.0794248,0.0747,0.4902,0.167354,0.326204,0.5828
qh2457,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.245823,0.0802252,0.0782,0.4951,0.165598,0.326048,0.5779
qh2458,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.250478,0.0823092,0.0824,0.4864,0.168169,0.332787,0.5866
qh2459,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.249858,0.0822085,0.079,0.481,0.16765,0.332066,0.592
qh2460,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.251984,0.0827884,0.0763,0.4879,0.169196,0.334772,0.5851
qh2461,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.262144,0.0875089,0.0739,0.4855,0.174635,0.349653,0.6385
qh2462,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.270944,0.0897375,0.0718,0.4726,0.181206,0.360682,0.6514
qh2463,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.47527,0.140036,0.2037,1.121,0.335234,0.615306,0.003
qh2464,1.175,4.46326e-16,1.175,1.175,1.175,1.175,0.493976,0.144168,0.255,1.107,0.349808,0.638144,0.068
qh2465,1.175,4.46326e-16,1.175,1.175,1.175,1.175,0.502546,0.150936,0.2598,1.068,0.35161,0.653482,0.107
qh2466,1.316,4.46326e-16,1.316,1.316,1.316,1.316,0.504701,0.155972,0.2529,1.012,0.348729,0.660673,0.304
qh2467,1.316,4.46326e-16,1.316,1.316,1.316,1.316,0.501976,0.159374,0.2516,0.9506,0.342602,0.66135,0.3654
qh2468,1.249,4.46326e-16,1.249,1.249,1.249,1.249,0.494703,0.160347,0.246,0.9565,0.334356,0.65505,0.2925
qh2469,1.249,4.46326e-16,1.249,1.249,1.249,1.249,0.485137,0.158774,0.2462,0.9848,0.326363,0.643911,0.2642
qh2470,1.249,4.46326e-16,1.249,1.249,1.249,1.249,0.474159,0.156924,0.2371,0.9957,0.317235,0.631083,0.2533
qh2471,1.249,4.46326e-16,1.249,1.249,1.249,1.249,0.461509,0.152416,0.2315,0.9846,0.309093,0.613925,0.2644
qh2472,1.249,4.46326e-16,1.249,1.249,1.249,1.249,0.448193,0.146072,0.2311,0.9628,0.302121,0.594265,0.2862
qh2473,1.249,4.46326e-16,1.249,1.249,1.249,1.249,0.435501,0.139494,0.2313,0.9394,0.296007,0.574995,0.3096
qh2474,1.249,4.46326e-16,1.249,1.249,1.249,1.249,0.421737,0.132898,0.2235,0.9023,0.288839,0.554635,0.3467
qh2475,1.249,4.46326e-16,1.249,1.249,1.249,1.249,0.410479,0.127336,0.2158,0.8601,0.283143,0.537815,0.3889
qh2476,1.249,4.46326e-16,1.249,1.249,1.249,1.249,0.409951,0.122975,0.2201,0.8459,0.286976,0.532926,0.4031
qh2477,1.182,4.46326e-16,1.182,1.182,1.182,1.182,0.452223,0.126438,0.2481,0.8505,0.325785,0.578661,0.3315
qh2478,1.182,4.46326e-16,1.182,1.182,1.182,1.182,0.451922,0.126835,0.246,0.8526,0.325087,0.578757,0.3294
qh2479,1.182,4.46326e-16,1.182,1.182,1.182,1.182,0.491527,0.13621,0.2622,0.8861,0.355317,0.627737,0.2959
qh2480,1.182,4.46326e-16,1.182,1.182,1.182,1.182,0.493711,0.140151,0.2508,0.9104,0.35356,0.633862,0.2716
qh2481,1.182,4.46326e-16,1.182,1.182,1.182,1.182,0.494913,0.141307,0.2451,0.935,0.353606,0.63622,0.247
qh2482,1.182,4.46326e-16,1.182,1.182,1.182,1.182,0.491702,0.140515,0.2438,0.9397,0.351187,0.632217,0.2423
qh2483,1.182,4.46326e-16,1.182,1.182,1.182,1.182,0.515198,0.147795,0.2493,0.9713,0.367403,0.662993,0.2107
qh2504,1.834,8.92653e-16,1.834,1.834,1.834,1.834,5.65725,2.43975,1.993,12.85,3.2175,8.097,0.159
qh2505,1.946,2.23163e-16,1.946,1.946,1.946,1.946,6.49681,2.74954,2.269,14.42,3.74727,9.24635,0.323
qh2510,2.747,0,2.747,2.747,2.747,2.747,6.34327,1.77274,2.972,11.62,4.57053,8.11601,0.225
qh2511,2.458,1.33898e-15,2.458,2.458,2.458,2.458,5.85181,1.54187,2.951,10.79,4.30994,7.39368,0.493
qh2512,2.325,8.92653e-16,2.325,2.325,2.325,2.325,5.37404,1.35021,2.904,9.935,4.02383,6.72425,0.579
qh2513,2.191,8.92653e-16,2.191,2.191,2.191,2.191,5.01232,1.20461,2.858,9.12,3.80771,6.21693,0.667
qh2514,2.191,8.92653e-16,2.191,2.191,2.191,2.191,4.64321,1.0794,2.737,8.345,3.56381,5.72261,0.546
qh2515,2.069,8.92653e-16,2.069,2.069,2.069,2.069,4.28698,0.965232,2.458,7.588,3.32175,5.25221,0.389
qh2516,1.946,2.23163e-16,1.946,1.946,1.946,1.946,3.95466,0.869945,2.243,6.898,3.08472,4.8246,0.297
qh2517,1.946,2.23163e-16,1.946,1.946,1.946,1.946,3.66466,0.784558,2.059,6.285,2.8801,4.44922,0.113
qh2566,1.721,6.6949e-16,1.721,1.721,1.721,1.721,1.24891,0.191593,0.7476,1.72,1.05732,1.4405,0.001
qh2567,1.721,6.6949e-16,1.721,1.721,1.721,1.721,1.19995,0.189702,0.7186,1.665,1.01025,1.38966,0.056
qh2568,1.721,6.6949e-16,1.721,1.721,1.721,1.721,1.14918,0.186818,0.6978,1.605,0.962366,1.336,0.116
qh2569,1.721,6.6949e-16,1.721,1.721,1.721,1.721,1.21932,0.174626,0.8089,1.678,1.04469,1.39394,0.043
qh2584,5.824,8.92653e-16,5.824,5.824,5.824,5.824,10.5949,2.13836,5.906,17.99,8.45653,12.7333,0.082
qh2593,5.145,1.78531e-15,5.145,5.145,5.145,5.145,7.86962,1.24445,5.182,11.87,6.62517,9.11407,0.037
qh2598,3.564,1.33898e-15,3.564,3.564,3.564,3.564,6.15006,1.01194,3.729,8.635,5.13812,7.162,0.165
qh2599,3.388,0,3.388,3.388,3.388,3.388,6.04455,0.985563,3.658,8.455,5.05899,7.03011,0.27
qh2600,3.388,0,3.388,3.388,3.388,3.388,5.85455,0.963853,3.429,8.261,4.8907,6.8184,0.041
qh2601,3.223,4.46326e-16,3.223,3.223,3.223,3.223,5.70161,0.944829,3.441,8.07,4.75678,6.64644,0.218
qh2602,3.223,4.46326e-16,3.223,3.223,3.223,3.223,5.55275,0.91979,3.449,7.915,4.63296,6.47254,0.226
qh2603,3.223,4.46326e-16,3.223,3.223,3.223,3.223,5.43759,0.900566,3.458,7.757,4.53702,6.33816,0.235
qh2604,3.223,4.46326e-16,3.223,3.223,3.223,3.223,5.32059,0.890829,3.4,7.594,4.42976,6.21142,0.177
qh2605,3.057,8.92653e-16,3.057,3.057,3.057,3.057,5.22429,0.880556,3.46,7.464,4.34373,6.10485,0.403
qh2606,3.057,8.92653e-16,3.057,3.057,3.057,3.057,5.12267,0.87222,3.422,7.334,4.25045,5.99489,0.365
qh2607,3.057,8.92653e-16,3.057,3.057,3.057,3.057,5.05745,0.857245,3.354,7.203,4.20021,5.91469,0.297
qh2608,3.057,8.92653e-16,3.057,3.057,3.057,3.057,4.9319,0.847187,3.225,7.039,4.08471,5.77909,0.168
qh2609,3.057,8.92653e-16,3.057,3.057,3.057,3.057,5.34328,0.821596,3.71,7.152,4.52168,6.16488,0.653
qh2610,4.114,8.92653e-16,4.114,4.114,4.114,4.114,6.27,1.05107,4.438,12.37,5.21893,7.32107,0.324
qh2617,4.114,8.92653e-16,4.114,4.114,4.114,4.114,5.94123,0.795851,4.137,7.489,5.14538,6.73708,0.023
qh2618,3.927,2.23163e-15,3.927,3.927,3.927,3.927,5.7895,0.787425,4.188,7.344,5.00208,6.57692,0.261
qh2619,3.927,2.23163e-15,3.927,3.927,3.927,3.927,5.5953,0.777536,3.98,7.223,4.81776,6.37284,0.053
qh2621,3.927,2.23163e-15,3.927,3.927,3.927,3.927,5.64742,0.738417,4.013,7.127,4.909,6.38584,0.086
qh2630,7.876,1.78531e-15,7.876,7.876,7.876,7.876,13.362,1.73763,8.41,18.8,11.6244,15.0996,0.534
qh2631,7.069,8.92653e-16,7.069,7.069,7.069,7.069,12.4502,1.52467,8.148,16.8,10.9256,13.9749,1.079
qh2632,6.305,3.57061e-15,6.305,6.305,6.305,6.305,12.0982,1.43619,8.028,15.65,10.662,13.5343,1.723
qh2633,6.065,1.78531e-15,6.065,6.065,6.065,6.065,12.9057,1.57559,8.269,16.64,11.3301,14.4813,2.204
qh2634,7.604,4.46326e-15,7.604,7.604,7.604,7.604,12.725,1.46496,8.337,16.15,11.26,14.1899,0.733
qh2635,7.331,2.67796e-15,7.331,7.331,7.331,7.331,13.8335,1.72674,8.739,19.46,12.1068,15.5602,1.408
qh2638,7.604,4.46326e-15,7.604,7.604,7.604,7.604,12.5426,1.29147,8.649,14.88,11.2511,13.8341,1.045
qh2639,7.069,8.92653e-16,7.069,7.069,7.069,7.069,11.8613,1.24672,8.431,14.18,10.6146,13.108,1.362
qh2640,6.556,8.92653e-16,6.556,6.556,6.556,6.556,11.6188,1.18539,8.371,13.75,10.4334,12.8042,1.815
qh2641,6.305,3.57061e-15,6.305,6.305,6.305,6.305,13.7403,1.51873,8.956,18.49,12.2215,15.259,2.651
qh2643,41.79,7.14122e-15,41.79,41.79,41.79,41.79,21.4614,4.04241,11.39,36.82,17.419,25.5038,4.97
qh2646,39.807,7.14122e-15,39.807,39.807,39.807,39.807,25.7519,4.17688,13.55,37.3,21.575,29.9288,2.507
qh2650,13.429,5.35592e-15,13.429,13.429,13.429,13.429,23.7854,2.57986,14.04,29.96,21.2055,26.3653,0.611
qh2651,12.713,0,12.713,12.713,12.713,12.713,23.6908,2.44662,14.21,29.1,21.2442,26.1374,1.497
qh2652,11.996,1.78531e-15,11.996,11.996,11.996,11.996,22.7638,2.16044,14.16,27.12,20.6034,24.9242,2.164
qh2653,10.922,0,10.922,10.922,10.922,10.922,21.4549,1.88729,13.94,24.74,19.5676,23.3422,3.018
qh2654,9.335,5.35592e-15,9.335,9.335,9.335,9.335,20.4843,1.72141,13.73,23.43,18.7629,22.2057,4.395
qh2655,8.736,3.57061e-15,8.736,8.736,8.736,8.736,19.3128,1.63231,13.41,22.17,17.6805,20.9451,4.674
qh2656,8.159,1.78531e-15,8.159,8.159,8.159,8.159,17.9967,1.58195,12.43,20.36,16.4147,19.5787,4.271
qh2657,7.331,2.67796e-15,7.331,7.331,7.331,7.331,16.7577,1.60415,11.46,19.45,15.1536,18.3618,4.129
qh2658,6.556,8.92653e-16,6.556,6.556,6.556,6.556,15.5206,1.71395,10.5,18.86,13.8066,17.2346,3.944
qh2659,6.065,1.78531e-15,6.065,6.065,6.065,6.065,14.3253,1.8074,9.343,18.17,12.5179,16.1327,3.278
qh2660,5.594,2.67796e-15,5.594,5.594,5.594,5.594,13.2957,1.83416,8.266,17.46,11.4615,15.1299,2.672
qh2661,5.364,8.92653e-16,5.364,5.364,5.364,5.364,12.3469,1.8603,7.399,16.77,10.4866,14.2072,2.035
qh2662,4.926,8.92653e-16,4.926,4.926,4.926,4.926,11.5194,1.84863,6.649,16.08,9.67079,13.3681,1.723
qh2663,4.718,2.67796e-15,4.718,4.718,4.718,4.718,10.779,1.83523,6.037,15.42,8.94378,12.6142,1.319
qh2664,4.509,0,4.509,4.509,4.509,4.509,10.1113,1.81271,5.467,14.76,8.29854,11.924,0.958
qh2665,4.312,1.78531e-15,4.312,4.312,4.312,4.312,9.47245,1.78498,4.989,14.09,7.68747,11.2574,0.677
qh2666,4.114,8.92653e-16,4.114,4.114,4.114,4.114,8.91109,1.75618,4.58,13.52,7.15491,10.6673,0.466
qh2667,4.114,8.92653e-16,4.114,4.114,4.114,4.114,8.39606,1.72416,4.197,12.94,6.6719,10.1202,0.083
qh2793,1.516,8.92653e-16,1.516,1.516,1.516,1.516,0.409609,0.16223,0.1558,1.457,0.247379,0.571839,0.059
qh2794,1.516,8.92653e-16,1.516,1.516,1.516,1.516,0.406435,0.159868,0.1505,1.435,0.246567,0.566303,0.081
qh2795,1.516,8.92653e-16,1.516,1.516,1.516,1.516,0.402631,0.158659,0.1537,1.428,0.243972,0.56129,0.088
qh2796,1.516,8.92653e-16,1.516,1.516,1.516,1.516,0.404235,0.156827,0.1507,1.409,0.247408,0.561062,0.107
qh2797,1.619,0,1.619,1.619,1.619,1.619,0.496507,0.161529,0.1534,1.411,0.334978,0.658036,0.208
qh2798,1.721,6.6949e-16,1.721,1.721,1.721,1.721,0.501566,0.160233,0.1566,1.406,0.341333,0.661799,0.315
qh2799,1.619,0,1.619,1.619,1.619,1.619,0.487307,0.157151,0.1533,1.398,0.330156,0.644458,0.221
qh2800,1.619,0,1.619,1.619,1.619,1.619,0.478127,0.15534,0.1494,1.391,0.322787,0.633467,0.228
qh2801,1.619,0,1.619,1.619,1.619,1.619,0.470462,0.154048,0.1537,1.383,0.316414,0.62451,0.236
qh2802,1.516,8.92653e-16,1.516,1.516,1.516,1.516,0.46194,0.152187,0.1504,1.365,0.309753,0.614127,0.151
qh2803,1.516,8.92653e-16,1.516,1.516,1.516,1.516,0.455053,0.150299,0.1483,1.348,0.304754,0.605352,0.168
qh2804,1.516,8.92653e-16,1.516,1.516,1.516,1.516,0.44751,0.149019,0.1537,1.349,0.298491,0.596529,0.167
qh2805,1.516,8.92653e-16,1.516,1.516,1.516,1.516,0.492634,0.149211,0.1819,1.351,0.343423,0.641845,0.165
qh2806,1.619,0,1.619,1.619,1.619,1.619,0.480617,0.146494,0.1894,1.331,0.334123,0.627111,0.288
qh2807,1.619,0,1.619,1.619,1.619,1.619,0.471716,0.146576,0.1851,1.323,0.32514,0.618292,0.296
qh2808,1.619,0,1.619,1.619,1.619,1.619,0.465737,0.145398,0.18,1.318,0.320339,0.611135,0.301
qh2809,1.619,0,1.619,1.619,1.619,1.619,0.459709,0.143523,0.178,1.301,0.316186,0.603232,0.318
qh2810,1.516,8.92653e-16,1.516,1.516,1.516,1.516,0.454435,0.141841,0.1766,1.287,0.312594,0.596276,0.229
qh2811,1.516,8.92653e-16,1.516,1.516,1.516,1.516,0.447934,0.142027,0.1745,1.286,0.305907,0.589961,0.23
qh2812,1.516,8.92653e-16,1.516,1.516,1.516,1.516,0.441467,0.140709,0.1771,1.274,0.300758,0.582176,0.242
qh2813,1.516,8.92653e-16,1.516,1.516,1.516,1.516,0.434099,0.138401,0.1655,1.256,0.295698,0.5725,0.26
qh2814,1.516,8.92653e-16,1.516,1.516,1.516,1.516,0.428224,0.136623,0.167,1.247,0.291601,0.564847,0.269
qh2815,1.516,8.92653e-16,1.516,1.516,1.516,1.516,0.422033,0.136794,0.1585,1.244,0.285239,0.558827,0.272
qh2816,1.516,8.92653e-16,1.516,1.516,1.516,1.516,0.416591,0.134817,0.1599,1.226,0.281774,0.551408,0.29
qh2817,1.516,8.92653e-16,1.516,1.516,1.516,1.516,0.411083,0.133159,0.153,1.213,0.277924,0.544242,0.303
qh2818,1.516,8.92653e-16,1.516,1.516,1.516,1.516,0.406018,0.131522,0.154,1.202,0.274496,0.53754,0.314
qh2819,1.449,6.6949e-16,1.449,1.449,1.449,1.449,0.400773,0.130313,0.1528,1.192,0.27046,0.531086,0.257
qh2820,1.449,6.6949e-16,1.449,1.449,1.449,1.449,0.395282,0.129229,0.1454,1.182,0.266053,0.524511,0.267
qh2821,1.449,6.6949e-16,1.449,1.449,1.449,1.449,0.391645,0.127665,0.1485,1.176,0.26398,0.51931,0.273
qh2822,1.449,6.6949e-16,1.449,1.449,1.449,1.449,0.386659,0.126085,0.1442,1.159,0.260574,0.512744,0.29
qh2823,1.449,6.6949e-16,1.449,1.449,1.449,1.449,0.383658,0.126939,0.1461,1.165,0.256719,0.510597,0.284
qh2824,1.449,6.6949e-16,1.449,1.449,1.449,1.449,0.38024,0.125923,0.1398,1.154,0.254317,0.506163,0.295
qh2825,1.449,6.6949e-16,1.449,1.449,1.449,1.449,0.376205,0.125115,0.143,1.142,0.25109,0.50132,0.307
qh2826,1.449,6.6949e-16,1.449,1.449,1.449,1.449,0.374141,0.123874,0.1382,1.131,0.250267,0.498015,0.318
qh2827,1.449,6.6949e-16,1.449,1.449,1.449,1.449,0.370744,0.123817,0.1352,1.125,0.246927,0.494561,0.324
qh2828,1.516,8.92653e-16,1.516,1.516,1.516,1.516,0.39017,0.125337,0.1337,1.106,0.264833,0.515507,0.41
qh2829,1.619,0,1.619,1.619,1.619,1.619,0.392773,0.125588,0.1379,1.104,0.267185,0.518361,0.515
qh2830,1.516,8.92653e-16,1.516,1.516,1.516,1.516,0.396864,0.125226,0.1377,1.102,0.271638,0.52209,0.414
qh2831,1.515,4.46326e-16,1.515,1.515,1.515,1.515,0.392646,0.124896,0.1365,1.093,0.26775,0.517542,0.422
qh2832,1.515,4.46326e-16,1.515,1.515,1.515,1.515,0.402526,0.12462,0.136,1.087,0.277906,0.527146,0.428
qh2833,1.515,4.46326e-16,1.515,1.515,1.515,1.515,0.428595,0.12904,0.149,1.093,0.299555,0.557635,0.422
qh2834,1.515,4.46326e-16,1.515,1.515,1.515,1.515,0.477777,0.134997,0.213,1.108,0.34278,0.612774,0.407
qh2835,1.515,4.46326e-16,1.515,1.515,1.515,1.515,0.470103,0.132909,0.2248,1.095,0.337194,0.603012,0.42
qh2836,1.515,4.46326e-16,1.515,1.515,1.515,1.515,0.467198,0.133886,0.2296,1.081,0.333312,0.601084,0.434
qh2837,1.515,4.46326e-16,1.515,1.515,1.515,1.515,0.464488,0.134187,0.2359,1.073,0.330301,0.598675,0.442
qh2838,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.460908,0.13465,0.2262,1.077,0.326258,0.595558,0.258
qh2839,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.456126,0.134165,0.2231,1.065,0.321961,0.590291,0.27
qh2840,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.449458,0.133047,0.219,1.054,0.316411,0.582505,0.281
qh2841,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.444332,0.131652,0.2094,1.045,0.31268,0.575984,0.29
qh2842,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.437518,0.129195,0.2106,1.037,0.308323,0.566713,0.298
qh2843,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.431757,0.127442,0.1943,1.032,0.304315,0.559199,0.303
qh2844,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.426648,0.125799,0.1969,1.021,0.300849,0.552447,0.314
qh2845,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.420487,0.124533,0.1913,1.015,0.295954,0.54502,0.32
qh2846,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.413771,0.121184,0.1875,0.9938,0.292587,0.534955,0.3412
qh2847,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.40803,0.119926,0.1836,0.9938,0.288104,0.527956,0.3412
qh2848,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.40373,0.118112,0.1764,0.9834,0.285618,0.521842,0.3516
qh2849,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.39794,0.116421,0.1752,0.9841,0.281519,0.514361,0.3509
qh2850,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.395341,0.115356,0.1684,0.9797,0.279985,0.510697,0.3553
qh2851,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.390903,0.113673,0.1633,0.9743,0.27723,0.504576,0.3607
qh2852,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.490951,0.129375,0.254,0.9909,0.361576,0.620326,0.3441
qh2853,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.485057,0.129966,0.2653,0.9785,0.355091,0.615023,0.3565
qh2854,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.482563,0.130309,0.2661,0.9769,0.352254,0.612872,0.3581
qh2855,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.481091,0.130828,0.2632,0.9644,0.350263,0.611919,0.3706
qh2856,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.475464,0.130413,0.2588,0.9632,0.345051,0.605877,0.3718
qh2857,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.471532,0.130479,0.2591,0.9641,0.341053,0.602011,0.3709
qh2858,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.466695,0.128444,0.2501,0.9627,0.338251,0.595139,0.3723
qh2859,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.459481,0.125493,0.2463,0.9535,0.333988,0.584974,0.3815
qh2860,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.45223,0.122741,0.245,0.9306,0.329489,0.574971,0.4044
qh2861,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.44611,0.121608,0.2451,0.9289,0.324502,0.567718,0.4061
qh2862,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.439183,0.119162,0.2446,0.9276,0.320021,0.558345,0.4074
qh2863,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.431173,0.116144,0.243,0.924,0.315029,0.547317,0.411
qh2864,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.425203,0.114678,0.2473,0.9297,0.310525,0.539881,0.4053
