name,obs_mean,obs_std,obs_min,obs_max,obs_stat_min,obs_stat_max,sim_mean,sim_std,sim_min,sim_max,sim_stat_min,sim_stat_max,distance
qa3034,3.83,1.33898e-15,3.83,3.83,3.83,3.83,2.13771,0.366079,0.9474,3.35,1.77164,2.50379,0.48
qa3035,3.659,1.78531e-15,3.659,3.659,3.659,3.659,2.08969,0.364431,0.9062,3.296,1.72526,2.45412,0.363
qa3036,3.83,1.33898e-15,3.83,3.83,3.83,3.83,2.34664,0.347208,1.342,3.438,1.99943,2.69385,0.392
qa3037,4.934,1.78531e-15,4.934,4.934,4.934,4.934,2.35347,0.343244,1.32,3.41,2.01023,2.69671,1.524
qa3038,5.318,8.92653e-16,5.318,5.318,5.318,5.318,2.32728,0.337636,1.324,3.364,1.98964,2.66492,1.954
qa3039,4.934,1.78531e-15,4.934,4.934,4.934,4.934,2.28492,0.335138,1.287,3.323,1.94978,2.62006,1.611
qa3040,4.557,8.92653e-16,4.557,4.557,4.557,4.557,2.22564,0.335901,1.236,3.278,1.88974,2.56154,1.279
qa3041,4.374,8.92653e-16,4.374,4.374,4.374,4.374,2.16466,0.330684,1.162,3.185,1.83398,2.49534,1.189
qa3042,4.19,1.78531e-15,4.19,4.19,4.19,4.19,2.10385,0.33063,1.097,3.172,1.77322,2.43448,1.018
qa3043,4.01,1.78531e-15,4.01,4.01,4.01,4.01,2.04429,0.325997,1.06,3.097,1.71829,2.37029,0.913
qa3044,3.83,1.33898e-15,3.83,3.83,3.83,3.83,1.98712,0.323202,0.9982,3.043,1.66392,2.31032,0.787
qa3045,3.659,1.78531e-15,3.659,3.659,3.659,3.659,1.93377,0.322217,0.9547,2.999,1.61155,2.25598,0.66
qa3046,3.488,0,3.488,3.488,3.488,3.488,1.88173,0.320666,0.9075,2.934,1.56106,2.2024,0.554
qa3047,3.33,1.33898e-15,3.33,3.33,3.33,3.33,1.83076,0.31585,0.8579,2.888,1.51491,2.14661,0.442
qa3048,3.33,1.33898e-15,3.33,3.33,3.33,3.33,1.78306,0.314093,0.8341,2.848,1.46897,2.09716,0.482
qa3049,3.33,1.33898e-15,3.33,3.33,3.33,3.33,1.73995,0.312687,0.8036,2.81,1.42726,2.05263,0.52
qa3050,3.33,1.33898e-15,3.33,3.33,3.33,3.33,1.70126,0.312915,0.749,2.754,1.38835,2.01418,0.576
qa3051,3.33,1.33898e-15,3.33,3.33,3.33,3.33,1.66384,0.308349,0.7375,2.724,1.35549,1.97218,0.606
qa3052,3.33,1.33898e-15,3.33,3.33,3.33,3.33,1.6272,0.307902,0.7109,2.672,1.3193,1.9351,0.658
qa3053,3.33,1.33898e-15,3.33,3.33,3.33,3.33,1.59154,0.305745,0.6774,2.641,1.2858,1.89729,0.689
qa3054,3.171,8.92653e-16,3.171,3.171,3.171,3.171,1.56012,0.303954,0.6502,2.604,1.25617,1.86407,0.567
qa3055,3.171,8.92653e-16,3.171,3.171,3.171,3.171,1.52793,0.303476,0.6307,2.573,1.22445,1.8314,0.598
qa3056,3.171,8.92653e-16,3.171,3.171,3.171,3.171,1.49983,0.301662,0.6178,2.55,1.19817,1.80149,0.621
qa3057,3.171,8.92653e-16,3.171,3.171,3.171,3.171,1.47552,0.299697,0.5887,2.487,1.17582,1.77521,0.684
qa3058,3.171,8.92653e-16,3.171,3.171,3.171,3.171,1.4469,0.298947,0.577,2.479,1.14795,1.74584,0.692
qa3059,3.024,4.46326e-16,3.024,3.024,3.024,3.024,1.41955,0.296667,0.566,2.43,1.12288,1.71621,0.594
qa3060,3.024,4.46326e-16,3.024,3.024,3.024,3.024,1.39698,0.29448,0.5574,2.388,1.1025,1.69146,0.636
qa3061,3.024,4.46326e-16,3.024,3.024,3.024,3.024,1.37596,0.293436,0.5474,2.378,1.08252,1.6694,0.646
qa3062,3.024,4.46326e-16,3.024,3.024,3.024,3.024,1.35001,0.291093,0.5165,2.327,1.05891,1.6411,0.697
qa3063,3.171,8.92653e-16,3.171,3.171,3.171,3.171,1.34311,0.287897,0.5515,2.325,1.05521,1.63101,0.846
qa3064,3.024,4.46326e-16,3.024,3.024,3.024,3.024,1.32005,0.287515,0.5403,2.297,1.03254,1.60757,0.727
qa3065,3.024,4.46326e-16,3.024,3.024,3.024,3.024,1.3012,0.284532,0.5204,2.282,1.01667,1.58573,0.742
qa3066,3.024,4.46326e-16,3.024,3.024,3.024,3.024,1.2903,0.282669,0.5241,2.242,1.00763,1.57297,0.782
qa3067,2.877,8.92653e-16,2.877,2.877,2.877,2.877,1.26895,0.281448,0.5218,2.232,0.987498,1.55039,0.645
qa3068,2.877,8.92653e-16,2.877,2.877,2.877,2.877,1.25124,0.279795,0.52,2.18,0.971444,1.53103,0.697
qa3069,2.741,0,2.741,2.741,2.741,2.741,1.23251,0.277332,0.5022,2.159,0.955175,1.50984,0.582
qa3070,2.741,0,2.741,2.741,2.741,2.741,1.23141,0.280238,0.5053,2.151,0.951168,1.51164,0.59
qa3071,2.605,1.33898e-15,2.605,2.605,2.605,2.605,1.21017,0.276531,0.4945,2.107,0.933636,1.4867,0.498
qa3072,2.605,1.33898e-15,2.605,2.605,2.605,2.605,1.19433,0.276003,0.4702,2.089,0.918327,1.47033,0.516
qa3073,2.605,1.33898e-15,2.605,2.605,2.605,2.605,1.17863,0.273697,0.4592,2.074,0.904937,1.45233,0.531
qa3074,2.605,1.33898e-15,2.605,2.605,2.605,2.605,1.16307,0.271176,0.4664,2.044,0.891891,1.43424,0.561
qa3075,2.605,1.33898e-15,2.605,2.605,2.605,2.605,1.14792,0.271059,0.446,2.017,0.876858,1.41898,0.588
qa3076,2.48,1.33898e-15,2.48,2.48,2.48,2.48,1.1306,0.268681,0.4379,1.998,0.861914,1.39928,0.482
qa3077,2.48,1.33898e-15,2.48,2.48,2.48,2.48,1.1172,0.267734,0.4339,1.975,0.849461,1.38493,0.505
qa3078,2.48,1.33898e-15,2.48,2.48,2.48,2.48,1.10404,0.267592,0.4268,1.956,0.836451,1.37163,0.524
qa3079,2.48,1.33898e-15,2.48,2.48,2.48,2.48,1.08966,0.26514,0.4228,1.924,0.824519,1.3548,0.556
qa3080,2.48,1.33898e-15,2.48,2.48,2.48,2.48,1.07624,0.262606,0.4239,1.911,0.813631,1.33884,0.569
qa3081,2.48,1.33898e-15,2.48,2.48,2.48,2.48,1.06237,0.262965,0.4182,1.907,0.799405,1.32534,0.573
qa3082,2.48,1.33898e-15,2.48,2.48,2.48,2.48,1.05101,0.263577,0.3836,1.873,0.787436,1.31459,0.607
qa3083,2.605,1.33898e-15,2.605,2.605,2.605,2.605,1.06631,0.258484,0.4747,1.879,0.807827,1.32479,0.726
qa3084,2.741,0,2.741,2.741,2.741,2.741,1.06565,0.255171,0.4794,1.836,0.810483,1.32082,0.905
qa3085,2.605,1.33898e-15,2.605,2.605,2.605,2.605,1.05748,0.255092,0.4761,1.832,0.802391,1.31257,0.773
qa3086,2.48,1.33898e-15,2.48,2.48,2.48,2.48,1.04059,0.254676,0.4731,1.803,0.785911,1.29526,0.677
qa3087,2.355,1.33898e-15,2.355,2.355,2.355,2.355,1.02664,0.250203,0.4458,1.772,0.776434,1.27684,0.583
qa3088,2.355,1.33898e-15,2.355,2.355,2.355,2.355,1.01023,0.250652,0.4371,1.774,0.759574,1.26088,0.581
qa3089,2.355,1.33898e-15,2.355,2.355,2.355,2.355,0.998374,0.249642,0.4377,1.75,0.748732,1.24802,0.605
qa3090,2.355,1.33898e-15,2.355,2.355,2.355,2.355,0.986348,0.247736,0.399,1.727,0.738612,1.23408,0.628
qa3091,2.355,1.33898e-15,2.355,2.355,2.355,2.355,0.97663,0.247383,0.4093,1.707,0.729247,1.22401,0.648
qa3092,2.355,1.33898e-15,2.355,2.355,2.355,2.355,0.962785,0.247429,0.3817,1.688,0.715356,1.21021,0.667
qa3093,2.355,1.33898e-15,2.355,2.355,2.355,2.355,0.952429,0.246463,0.3733,1.686,0.705966,1.19889,0.669
qa3094,2.355,1.33898e-15,2.355,2.355,2.355,2.355,0.943432,0.24383,0.3844,1.67,0.699602,1.18726,0.685
qa3095,2.355,1.33898e-15,2.355,2.355,2.355,2.355,0.930098,0.244317,0.3674,1.648,0.685781,1.17441,0.707
qa3096,2.355,1.33898e-15,2.355,2.355,2.355,2.355,0.925737,0.243072,0.3533,1.616,0.682665,1.16881,0.739
qa3097,2.48,1.33898e-15,2.48,2.48,2.48,2.48,0.930613,0.239885,0.4011,1.618,0.690728,1.1705,0.862
qa3098,2.48,1.33898e-15,2.48,2.48,2.48,2.48,0.915001,0.240272,0.3795,1.608,0.674729,1.15527,0.872
qa3099,2.48,1.33898e-15,2.48,2.48,2.48,2.48,0.903737,0.23835,0.3666,1.555,0.665387,1.14209,0.925
qa3100,2.355,1.33898e-15,2.355,2.355,2.355,2.355,0.894385,0.236892,0.3726,1.548,0.657493,1.13128,0.807
qa3101,2.355,1.33898e-15,2.355,2.355,2.355,2.355,0.884901,0.236208,0.3509,1.546,0.648693,1.12111,0.809
qa3102,2.355,1.33898e-15,2.355,2.355,2.355,2.355,0.875907,0.235946,0.3483,1.54,0.639961,1.11185,0.815
qa3103,2.355,1.33898e-15,2.355,2.355,2.355,2.355,0.868135,0.233715,0.3603,1.519,0.63442,1.10185,0.836
qa3104,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.860786,0.231536,0.3292,1.49,0.62925,1.09232,0.75
qa3105,2.355,1.33898e-15,2.355,2.355,2.355,2.355,0.889147,0.227849,0.3838,1.49,0.661298,1.117,0.865
qa3106,2.48,1.33898e-15,2.48,2.48,2.48,2.48,1.12264,0.246697,0.5417,1.756,0.875943,1.36934,0.724
qa3107,3.33,1.33898e-15,3.33,3.33,3.33,3.33,1.08287,0.239231,0.4981,1.713,0.843639,1.3221,1.617
qa3108,2.877,8.92653e-16,2.877,2.877,2.877,2.877,1.05072,0.226923,0.4821,1.568,0.8238,1.27765,1.309
qa3109,2.741,0,2.741,2.741,2.741,2.741,1.02593,0.218195,0.4796,1.495,0.807738,1.24413,1.246
qa3110,2.605,1.33898e-15,2.605,2.605,2.605,2.605,0.997373,0.210856,0.4451,1.479,0.786517,1.20823,1.126
qa3111,2.48,1.33898e-15,2.48,2.48,2.48,2.48,0.970902,0.204233,0.4504,1.441,0.766669,1.17513,1.039
qa3112,2.48,1.33898e-15,2.48,2.48,2.48,2.48,0.949747,0.200654,0.4439,1.415,0.749093,1.1504,1.065
qa3113,2.355,1.33898e-15,2.355,2.355,2.355,2.355,0.92823,0.199823,0.4455,1.425,0.728407,1.12805,0.93
qa3114,2.355,1.33898e-15,2.355,2.355,2.355,2.355,0.908474,0.197023,0.4322,1.396,0.711451,1.1055,0.959
qa3115,2.355,1.33898e-15,2.355,2.355,2.355,2.355,0.892117,0.195748,0.4215,1.365,0.696369,1.08787,0.99
qa3116,2.355,1.33898e-15,2.355,2.355,2.355,2.355,0.874787,0.194726,0.3971,1.349,0.680061,1.06951,1.006
qa3117,2.355,1.33898e-15,2.355,2.355,2.355,2.355,0.859991,0.1931,0.3951,1.354,0.666891,1.05309,1.001
qa3118,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.84469,0.190416,0.3953,1.354,0.654274,1.03511,0.886
qa3119,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.834702,0.189821,0.39,1.339,0.644881,1.02452,0.901
qa3120,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.822859,0.191798,0.3655,1.307,0.631061,1.01466,0.933
qa3121,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.811133,0.190525,0.3578,1.301,0.620608,1.00166,0.939
qa3122,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.802469,0.192407,0.3558,1.299,0.610062,0.994876,0.941
qa3123,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.795216,0.193616,0.3519,1.287,0.6016,0.988832,0.953
qa3124,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.783417,0.196902,0.3315,1.279,0.586515,0.980319,0.961
qa3125,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.776934,0.197564,0.2993,1.264,0.57937,0.974498,0.976
qa3126,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.767333,0.195433,0.3215,1.265,0.5719,0.962766,0.975
qa3127,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.758429,0.192385,0.305,1.223,0.566044,0.950814,1.017
qa3128,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.752002,0.192396,0.2939,1.222,0.559606,0.944398,1.018
qa3129,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.744876,0.192194,0.2891,1.221,0.552682,0.93707,1.019
qa3130,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.737836,0.195608,0.2842,1.217,0.542228,0.933444,1.023
qa3131,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.733534,0.194431,0.2831,1.195,0.539103,0.927965,1.045
qa3132,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.728674,0.194025,0.2933,1.188,0.534649,0.922699,1.052
qa3133,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.717921,0.194995,0.2708,1.174,0.522926,0.912916,1.066
qa3134,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.71423,0.194269,0.2744,1.174,0.519961,0.908499,1.066
qa3135,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.706695,0.192603,0.261,1.152,0.514092,0.899298,1.088
qa3136,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.701423,0.191043,0.2536,1.153,0.51038,0.892466,1.087
qa3137,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.701563,0.19089,0.2486,1.137,0.510673,0.892453,1.103
qa3138,2.124,4.46326e-16,2.124,2.124,2.124,2.124,0.696547,0.192006,0.2625,1.146,0.504541,0.888553,0.978
qa3139,2.124,4.46326e-16,2.124,2.124,2.124,2.124,0.690946,0.19053,0.2691,1.129,0.500416,0.881476,0.995
qa3140,2.124,4.46326e-16,2.124,2.124,2.124,2.124,0.686646,0.190532,0.2582,1.12,0.496114,0.877178,1.004
qa3141,2.124,4.46326e-16,2.124,2.124,2.124,2.124,0.684335,0.191161,0.2513,1.102,0.493174,0.875496,1.022
qa3142,2.124,4.46326e-16,2.124,2.124,2.124,2.124,0.679736,0.189879,0.2434,1.1,0.489857,0.869615,1.024
qa3143,2.018,4.46326e-16,2.018,2.018,2.018,2.018,0.674961,0.188615,0.2394,1.075,0.486346,0.863576,0.943
qa3144,2.018,4.46326e-16,2.018,2.018,2.018,2.018,0.670413,0.189654,0.2437,1.085,0.480759,0.860067,0.933
qa3145,2.018,4.46326e-16,2.018,2.018,2.018,2.018,0.668327,0.187462,0.2413,1.071,0.480865,0.855789,0.947
qa3146,2.018,4.46326e-16,2.018,2.018,2.018,2.018,0.664505,0.186574,0.2354,1.071,0.477931,0.851079,0.947
qa3147,2.018,4.46326e-16,2.018,2.018,2.018,2.018,0.65945,0.18524,0.2314,1.06,0.47421,0.84469,0.958
qa3148,2.018,4.46326e-16,2.018,2.018,2.018,2.018,0.656872,0.183733,0.2283,1.052,0.473139,0.840605,0.966
qa3149,2.018,4.46326e-16,2.018,2.018,2.018,2.018,0.653629,0.181432,0.2218,1.041,0.472197,0.835061,0.977
qa3150,2.018,4.46326e-16,2.018,2.018,2.018,2.018,0.65236,0.181901,0.2216,1.032,0.470459,0.834261,0.986
qa3151,2.018,4.46326e-16,2.018,2.018,2.018,2.018,0.646341,0.180463,0.2196,1.032,0.465878,0.826804,0.986
qa3152,2.018,4.46326e-16,2.018,2.018,2.018,2.018,0.644573,0.179793,0.2229,1.025,0.46478,0.824366,0.993
qa3153,2.018,4.46326e-16,2.018,2.018,2.018,2.018,0.640847,0.17774,0.2159,1.028,0.463107,0.818587,0.99
qa3154,1.911,6.6949e-16,1.911,1.911,1.911,1.911,0.634926,0.178891,0.2144,1.015,0.456035,0.813817,0.896
qa3155,1.911,6.6949e-16,1.911,1.911,1.911,1.911,0.631145,0.175945,0.2132,0.9929,0.4552,0.80709,0.9181
qa3156,1.911,6.6949e-16,1.911,1.911,1.911,1.911,0.627362,0.176797,0.2124,0.9882,0.450565,0.804159,0.9228
qa3157,1.911,6.6949e-16,1.911,1.911,1.911,1.911,0.623844,0.175644,0.2107,0.9972,0.4482,0.799488,0.9138
qa3158,1.814,0,1.814,1.814,1.814,1.814,0.620728,0.173268,0.2076,0.9889,0.44746,0.793996,0.8251
qa3159,1.814,0,1.814,1.814,1.814,1.814,0.619524,0.175193,0.2054,0.9824,0.444331,0.794717,0.8316
qa3160,1.814,0,1.814,1.814,1.814,1.814,0.614086,0.169263,0.1987,0.9674,0.444823,0.783349,0.8466
qa3161,1.814,0,1.814,1.814,1.814,1.814,0.608174,0.171111,0.1985,0.9543,0.437063,0.779285,0.8597
qa3162,1.814,0,1.814,1.814,1.814,1.814,0.605902,0.170298,0.2047,0.9642,0.435604,0.7762,0.8498
qa3163,1.814,0,1.814,1.814,1.814,1.814,0.601833,0.1701,0.2029,0.9533,0.431733,0.771933,0.8607
qa3164,1.814,0,1.814,1.814,1.814,1.814,0.609046,0.16822,0.2053,0.9564,0.440826,0.777266,0.8576
qa3165,1.911,6.6949e-16,1.911,1.911,1.911,1.911,0.604855,0.167386,0.1942,0.9539,0.437469,0.772241,0.9571
qa3166,1.814,0,1.814,1.814,1.814,1.814,0.60043,0.166574,0.2062,0.9537,0.433856,0.767004,0.8603
qa3167,1.716,4.46326e-16,1.716,1.716,1.716,1.716,0.60115,0.168522,0.2092,0.9311,0.432628,0.769672,0.7849
qa3168,1.716,4.46326e-16,1.716,1.716,1.716,1.716,0.596843,0.167048,0.2033,0.9332,0.429795,0.763891,0.7828
qa3169,1.716,4.46326e-16,1.716,1.716,1.716,1.716,0.597397,0.169583,0.1984,0.9306,0.427814,0.76698,0.7854
qa3170,1.716,4.46326e-16,1.716,1.716,1.716,1.716,0.592321,0.168775,0.1953,0.932,0.423546,0.761096,0.784
qa3171,1.716,4.46326e-16,1.716,1.716,1.716,1.716,0.586028,0.16795,0.1926,0.9053,0.418078,0.753978,0.8107
qa3172,1.716,4.46326e-16,1.716,1.716,1.716,1.716,0.582958,0.167703,0.1851,0.9185,0.415255,0.750661,0.7975
qa3173,1.716,4.46326e-16,1.716,1.716,1.716,1.716,0.579206,0.167262,0.1855,0.9111,0.411944,0.746468,0.8049
qa3174,1.814,0,1.814,1.814,1.814,1.814,0.580801,0.165234,0.1869,0.9182,0.415567,0.746035,0.8958
qa3175,1.814,0,1.814,1.814,1.814,1.814,0.575874,0.162654,0.1922,0.8899,0.41322,0.738528,0.9241
qa3176,1.814,0,1.814,1.814,1.814,1.814,0.577617,0.161815,0.1871,0.8903,0.415802,0.739432,0.9237
qa3177,1.814,0,1.814,1.814,1.814,1.814,0.572717,0.159938,0.1863,0.8878,0.412779,0.732655,0.9262
qa3178,1.814,0,1.814,1.814,1.814,1.814,0.57164,0.161218,0.1841,0.9267,0.410422,0.732858,0.8873
qa3179,1.814,0,1.814,1.814,1.814,1.814,0.56747,0.16023,0.1783,0.9023,0.40724,0.7277,0.9117
qa3180,1.716,4.46326e-16,1.716,1.716,1.716,1.716,0.563387,0.160144,0.1842,0.9094,0.403243,0.723531,0.8066
qa3181,1.716,4.46326e-16,1.716,1.716,1.716,1.716,0.56008,0.157787,0.1834,0.8826,0.402293,0.717867,0.8334
qa3182,1.627,2.23163e-16,1.627,1.627,1.627,1.627,0.557876,0.159828,0.1831,0.8826,0.398048,0.717704,0.7444
qa3183,1.537,6.6949e-16,1.537,1.537,1.537,1.537,0.556883,0.160255,0.1719,0.8661,0.396628,0.717138,0.6709
qa3184,1.627,2.23163e-16,1.627,1.627,1.627,1.627,0.551189,0.160576,0.1744,0.8688,0.390613,0.711765,0.7582
qa3185,1.627,2.23163e-16,1.627,1.627,1.627,1.627,0.550647,0.160585,0.175,0.8604,0.390062,0.711232,0.7666
qa3192,1.627,2.23163e-16,1.627,1.627,1.627,1.627,0.673403,0.182708,0.2301,1.301,0.490695,0.856111,0.326
qa3193,1.627,2.23163e-16,1.627,1.627,1.627,1.627,0.706141,0.204899,0.2366,1.565,0.501242,0.91104,0.062
qa3194,1.627,2.23163e-16,1.627,1.627,1.627,1.627,0.665638,0.185157,0.2339,1.388,0.480481,0.850795,0.239
qa3195,1.627,2.23163e-16,1.627,1.627,1.627,1.627,0.629619,0.160568,0.2187,1.121,0.469051,0.790187,0.506
qa3196,0.98,3.34745e-16,0.98,0.98,0.98,0.98,0.606079,0.14593,0.219,0.8923,0.460149,0.752009,0.0877
qa3197,1.081,2.23163e-16,1.081,1.081,1.081,1.081,0.601899,0.14492,0.2238,0.9047,0.456979,0.746819,0.1763
qa3198,1.081,2.23163e-16,1.081,1.081,1.081,1.081,0.582406,0.140242,0.2157,0.8334,0.442164,0.722648,0.2476
qa3199,1.081,2.23163e-16,1.081,1.081,1.081,1.081,0.566364,0.133258,0.2208,0.8131,0.433106,0.699622,0.2679
qa3200,1.081,2.23163e-16,1.081,1.081,1.081,1.081,0.554784,0.132478,0.2125,0.8372,0.422306,0.687262,0.2438
qa3201,1.081,2.23163e-16,1.081,1.081,1.081,1.081,0.544533,0.131648,0.2117,0.812,0.412885,0.676181,0.269
qa3202,1.081,2.23163e-16,1.081,1.081,1.081,1.081,0.539243,0.131213,0.2032,0.8365,0.40803,0.670456,0.2445
qa3203,1.081,2.23163e-16,1.081,1.081,1.081,1.081,0.533661,0.130494,0.1962,0.8037,0.403167,0.664155,0.2773
qa3204,1.081,2.23163e-16,1.081,1.081,1.081,1.081,0.628953,0.150506,0.2259,1.054,0.478447,0.779459,0.027
qa3254,1.781,4.46326e-16,1.781,1.781,1.781,1.781,3.26953,0.740149,2.139,6.214,2.52938,4.00968,0.358
qf1827,1.767,4.46326e-16,1.767,1.767,1.767,1.767,2.54658,0.316936,1.818,3.609,2.22964,2.86352,0.051
qf1902,4.634,0,4.634,4.634,4.634,4.634,2.79272,0.460767,1.92,4.395,2.33195,3.25349,0.239
qf1938,3.721,2.23163e-15,3.721,3.721,3.721,3.721,2.02847,0.24434,1.429,2.811,1.78413,2.27281,0.91
qf1971,1.318,4.46326e-16,1.318,1.318,1.318,1.318,1.87862,0.298321,1.343,2.998,1.5803,2.17694,0.025
qf1976,9.655,0,9.655,9.655,9.655,9.655,2.43122,0.447762,1.607,4.448,1.98346,2.87898,5.207
qf1977,7.205,3.57061e-15,7.205,7.205,7.205,7.205,2.49109,0.496377,1.631,4.484,1.99471,2.98747,2.721
qf2328,0.707,3.34745e-16,0.707,0.707,0.707,0.707,1.08889,0.194495,0.7213,1.882,0.894395,1.28339,0.0143
qf2330,0.707,3.34745e-16,0.707,0.707,0.707,0.707,1.05653,0.181502,0.7087,1.776,0.875029,1.23803,0.0017
qf2331,0.661,2.23163e-16,0.661,0.661,0.661,0.661,1.064,0.175057,0.7274,1.756,0.888943,1.23906,0.0664
qf2332,0.707,3.34745e-16,0.707,0.707,0.707,0.707,1.07329,0.168142,0.7539,1.714,0.905148,1.24143,0.0469
qf2333,0.707,3.34745e-16,0.707,0.707,0.707,0.707,1.06835,0.16459,0.743,1.7,0.903758,1.23294,0.036
qf2334,0.707,3.34745e-16,0.707,0.707,0.707,0.707,1.05391,0.159529,0.7199,1.626,0.894382,1.21344,0.0129
qf2338,0.661,2.23163e-16,0.661,0.661,0.661,0.661,1.00001,0.142631,0.6813,1.505,0.857382,1.14264,0.0203
qf2339,0.661,2.23163e-16,0.661,0.661,0.661,0.661,0.988002,0.140275,0.6704,1.474,0.847727,1.12828,0.0094
qf2351,0.567,1.11582e-16,0.567,0.567,0.567,0.567,0.872367,0.121866,0.5825,1.198,0.750501,0.994233,0.0155
qf2352,0.567,1.11582e-16,0.567,0.567,0.567,0.567,0.862929,0.118797,0.5792,1.163,0.744132,0.981726,0.0122
qf2355,0.526,1.11582e-16,0.526,0.526,0.526,0.526,0.840361,0.117654,0.5551,1.128,0.722707,0.958015,0.0291
qf2356,0.526,1.11582e-16,0.526,0.526,0.526,0.526,0.832529,0.114012,0.5406,1.102,0.718517,0.946541,0.0146
qf2357,0.526,1.11582e-16,0.526,0.526,0.526,0.526,0.82515,0.114939,0.5301,1.099,0.710211,0.940089,0.0041
qf2358,0.526,1.11582e-16,0.526,0.526,0.526,0.526,0.817577,0.114872,0.5337,1.093,0.702705,0.932449,0.0077
qf2361,0.526,1.11582e-16,0.526,0.526,0.526,0.526,0.825146,0.115883,0.54,1.055,0.709263,0.941029,0.014
qf2368,0.485,1.11582e-16,0.485,0.485,0.485,0.485,0.885975,0.14885,0.5151,1.26,0.737125,1.03482,0.0301
qf2372,0.485,1.11582e-16,0.485,0.485,0.485,0.485,0.819713,0.129007,0.4897,1.137,0.690706,0.94872,0.0047
qf2373,0.445,1.11582e-16,0.445,0.445,0.445,0.445,0.806473,0.124303,0.4776,1.092,0.68217,0.930776,0.0326
qf2374,0.445,1.11582e-16,0.445,0.445,0.445,0.445,0.790556,0.122231,0.4769,1.092,0.668325,0.912787,0.0319
qf2375,0.445,1.11582e-16,0.445,0.445,0.445,0.445,0.779453,0.119026,0.4784,1.04,0.660427,0.898479,0.0334
qf2376,0.445,1.11582e-16,0.445,0.445,0.445,0.445,0.767914,0.11834,0.4611,1.021,0.649574,0.886254,0.0161
qf2377,0.445,1.11582e-16,0.445,0.445,0.445,0.445,0.754912,0.11871,0.4498,1.023,0.636202,0.873622,0.0048
qf2385,0.404,5.57908e-17,0.404,0.404,0.404,0.404,0.695346,0.114556,0.4046,0.9318,0.58079,0.809902,0.0006
qf2390,0.363,2.23163e-16,0.363,0.363,0.363,0.363,0.668013,0.111849,0.3858,0.8967,0.556164,0.779862,0.0228
qf2391,0.363,2.23163e-16,0.363,0.363,0.363,0.363,0.664135,0.111446,0.3738,0.895,0.552689,0.775581,0.0108
qf2392,0.329,1.11582e-16,0.329,0.329,0.329,0.329,0.659456,0.112565,0.3762,0.9059,0.546891,0.772021,0.0472
qf2393,0.329,1.11582e-16,0.329,0.329,0.329,0.329,0.657198,0.111848,0.3728,0.8974,0.54535,0.769046,0.0438
qf2394,0.363,2.23163e-16,0.363,0.363,0.363,0.363,0.654124,0.111647,0.3703,0.8915,0.542477,0.765771,0.0073
qf2395,0.363,2.23163e-16,0.363,0.363,0.363,0.363,0.651742,0.113395,0.3673,0.8965,0.538347,0.765137,0.0043
qf2475,0.519,0,0.519,0.519,0.519,0.519,1.20605,0.321985,0.5284,1.909,0.884067,1.52804,0.0094
qf2478,0.519,0,0.519,0.519,0.519,0.519,1.13491,0.274594,0.5391,1.755,0.860318,1.40951,0.0201
qf2479,0.519,0,0.519,0.519,0.519,0.519,1.15162,0.2794,0.5637,1.841,0.872221,1.43102,0.0447
qf2481,0.519,0,0.519,0.519,0.519,0.519,1.14415,0.274979,0.5797,1.889,0.869167,1.41912,0.0607
qf2487,0.7,2.23163e-16,0.7,0.7,0.7,0.7,1.59752,0.461343,0.7241,3.097,1.13618,2.05886,0.0241
qf2488,0.64,1.11582e-16,0.64,0.64,0.64,0.64,1.64473,0.470207,0.7318,3.071,1.17453,2.11494,0.0918
qf2489,0.579,2.23163e-16,0.579,0.579,0.579,0.579,1.6512,0.459776,0.7582,2.929,1.19142,2.11098,0.1792
qf2490,0.579,2.23163e-16,0.579,0.579,0.579,0.579,1.63778,0.435765,0.7667,2.789,1.20202,2.07355,0.1877
qf2491,0.579,2.23163e-16,0.579,0.579,0.579,0.579,1.63565,0.414728,0.7787,2.7,1.22092,2.05037,0.1997
qf2492,0.64,1.11582e-16,0.64,0.64,0.64,0.64,1.60455,0.388374,0.7808,2.64,1.21618,1.99293,0.1408
