name,obs_mean,obs_std,obs_min,obs_max,obs_stat_min,obs_stat_max,sim_mean,sim_std,sim_min,sim_max,sim_stat_min,sim_stat_max,distance
qh2200,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.98822,0.148038,0.4961,1.213,0.840182,1.13626,0.253
qh2201,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.980662,0.147678,0.4889,1.21,0.832984,1.12834,0.256
qh2202,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.974928,0.14901,0.474,1.19,0.825918,1.12394,0.276
qh2203,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.969331,0.149091,0.4771,1.187,0.82024,1.11842,0.279
qh2204,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.965847,0.148962,0.464,1.175,0.816885,1.11481,0.291
qh2205,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.959821,0.150469,0.4624,1.175,0.809352,1.11029,0.291
qh2206,1.466,4.46326e-16,1.466,1.466,1.466,1.466,1.01823,0.16555,0.4821,1.288,0.852681,1.18378,0.178
qh2207,1.466,4.46326e-16,1.466,1.466,1.466,1.466,1.02571,0.165507,0.4829,1.32,0.860201,1.19122,0.146
qh2208,1.466,4.46326e-16,1.466,1.466,1.466,1.466,1.08433,0.177118,0.5071,1.44,0.907214,1.26145,0.026
qh2210,1.466,4.46326e-16,1.466,1.466,1.466,1.466,1.07327,0.17155,0.5226,1.45,0.901719,1.24482,0.016
qh2211,1.466,4.46326e-16,1.466,1.466,1.466,1.466,1.0517,0.16315,0.526,1.392,0.888548,1.21485,0.074
qh2212,1.466,4.46326e-16,1.466,1.466,1.466,1.466,1.03421,0.156242,0.5336,1.318,0.877972,1.19046,0.148
qh2213,1.466,4.46326e-16,1.466,1.466,1.466,1.466,1.02067,0.152095,0.5306,1.235,0.86858,1.17277,0.231
qh2214,1.466,4.46326e-16,1.466,1.466,1.466,1.466,1.00638,0.147304,0.5311,1.222,0.859075,1.15368,0.244
qh2215,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.995851,0.144124,0.5238,1.207,0.851727,1.13997,0.259
qh2216,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.983055,0.142935,0.516,1.2,0.84012,1.12599,0.266
qh2217,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.974981,0.140703,0.5125,1.184,0.834278,1.11568,0.282
qh2218,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.967391,0.141192,0.5096,1.193,0.826199,1.10858,0.273
qh2219,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.957221,0.140423,0.4981,1.2,0.816798,1.09764,0.266
qh2220,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.949421,0.140231,0.5039,1.172,0.80919,1.08965,0.294
qh2221,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.943058,0.13894,0.4976,1.165,0.804118,1.082,0.301
qh2222,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.936935,0.139995,0.4802,1.178,0.79694,1.07693,0.288
qh2223,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.930487,0.140125,0.4816,1.17,0.790362,1.07061,0.296
qh2224,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.923413,0.139671,0.4752,1.164,0.783742,1.06308,0.302
qh2225,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.919542,0.140553,0.4638,1.154,0.778989,1.0601,0.312
qh2226,1.327,8.92653e-16,1.327,1.327,1.327,1.327,0.913255,0.13995,0.4575,1.155,0.773305,1.05321,0.172
qh2227,1.327,8.92653e-16,1.327,1.327,1.327,1.327,0.966166,0.152608,0.4699,1.257,0.813558,1.11877,0.07
qh2229,1.327,8.92653e-16,1.327,1.327,1.327,1.327,1.01297,0.159845,0.4949,1.297,0.853126,1.17282,0.03
qh2230,1.327,8.92653e-16,1.327,1.327,1.327,1.327,0.992284,0.156098,0.4836,1.259,0.836186,1.14838,0.068
qh2231,1.327,8.92653e-16,1.327,1.327,1.327,1.327,0.974118,0.153214,0.4729,1.224,0.820904,1.12733,0.103
qh2232,1.327,8.92653e-16,1.327,1.327,1.327,1.327,0.958346,0.151026,0.4715,1.2,0.80732,1.10937,0.127
qh2233,1.327,8.92653e-16,1.327,1.327,1.327,1.327,0.945032,0.148815,0.4637,1.167,0.796217,1.09385,0.16
qh2234,1.327,8.92653e-16,1.327,1.327,1.327,1.327,0.931994,0.146044,0.4622,1.157,0.78595,1.07804,0.17
qh2235,1.327,8.92653e-16,1.327,1.327,1.327,1.327,0.919268,0.144479,0.4629,1.144,0.774789,1.06375,0.183
qh2236,1.327,8.92653e-16,1.327,1.327,1.327,1.327,0.90792,0.143309,0.4553,1.143,0.764611,1.05123,0.184
qh2237,1.327,8.92653e-16,1.327,1.327,1.327,1.327,0.908525,0.145779,0.4521,1.148,0.762746,1.0543,0.179
qh2238,1.327,8.92653e-16,1.327,1.327,1.327,1.327,0.974278,0.165751,0.4646,1.257,0.808527,1.14003,0.07
qh2252,1.276,0,1.276,1.276,1.276,1.276,0.981817,0.164122,0.4975,1.243,0.817695,1.14594,0.033
qh2253,1.276,0,1.276,1.276,1.276,1.276,0.969421,0.160315,0.4956,1.215,0.809106,1.12974,0.061
qh2254,1.276,0,1.276,1.276,1.276,1.276,0.958252,0.158023,0.493,1.193,0.800229,1.11627,0.083
qh2255,1.276,0,1.276,1.276,1.276,1.276,0.948936,0.154822,0.4887,1.174,0.794114,1.10376,0.102
qh2256,1.276,0,1.276,1.276,1.276,1.276,0.939218,0.153931,0.4732,1.159,0.785287,1.09315,0.117
qh2257,1.276,0,1.276,1.276,1.276,1.276,0.930597,0.151724,0.4764,1.153,0.778873,1.08232,0.123
qh2258,1.276,0,1.276,1.276,1.276,1.276,0.920156,0.150825,0.472,1.146,0.769331,1.07098,0.13
qh2259,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.912066,0.147229,0.478,1.132,0.764837,1.05929,0.093
qh2260,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.903513,0.146704,0.4614,1.125,0.756809,1.05022,0.1
qh2261,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.896591,0.14519,0.4625,1.114,0.751401,1.04178,0.111
qh2262,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.889133,0.144127,0.4588,1.102,0.745006,1.03326,0.123
qh2263,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.883498,0.144802,0.4569,1.109,0.738696,1.0283,0.116
qh2264,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.875885,0.144744,0.4409,1.103,0.731141,1.02063,0.122
qh2265,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.870801,0.143499,0.4389,1.099,0.727302,1.0143,0.126
qh2266,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.865555,0.142851,0.4397,1.083,0.722704,1.00841,0.142
qh2267,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.860908,0.141996,0.4292,1.076,0.718912,1.0029,0.149
qh2268,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.856401,0.142529,0.4321,1.084,0.713872,0.99893,0.141
qh2269,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.852876,0.142005,0.4282,1.082,0.710871,0.994881,0.143
qh2270,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.849221,0.142127,0.4305,1.079,0.707094,0.991348,0.146
qh2271,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.848124,0.140436,0.428,1.068,0.707688,0.98856,0.157
qh2272,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.844478,0.140316,0.4208,1.075,0.704162,0.984794,0.15
qh2273,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.842975,0.14058,0.4213,1.066,0.702395,0.983555,0.159
qh2274,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.838662,0.140485,0.4153,1.063,0.698177,0.979147,0.162
qh2275,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.834385,0.140956,0.4104,1.066,0.693429,0.975341,0.159
qh2276,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.8315,0.140262,0.4031,1.068,0.691238,0.971762,0.157
qh2277,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.827451,0.139407,0.404,1.059,0.688044,0.966858,0.166
qh2278,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.822959,0.137552,0.4102,1.051,0.685407,0.960511,0.174
qh2279,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.819675,0.137915,0.394,1.051,0.68176,0.95759,0.174
qh2280,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.816601,0.13763,0.4039,1.049,0.678971,0.954231,0.176
qh2281,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.813244,0.137435,0.3979,1.038,0.675809,0.950679,0.187
qh2282,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.811393,0.13596,0.393,1.042,0.675433,0.947353,0.183
qh2283,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.808501,0.135586,0.3902,1.021,0.672915,0.944087,0.204
qh2284,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.811345,0.137134,0.3911,1.041,0.674211,0.948479,0.184
qh2285,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.844561,0.142523,0.4129,1.112,0.702038,0.987084,0.113
qh2310,1.466,4.46326e-16,1.466,1.466,1.466,1.466,2.25966,0.390962,1.712,3.774,1.8687,2.65062,0.246
qh2311,1.743,0,1.743,1.743,1.743,1.743,2.71387,0.514178,1.983,4.739,2.19969,3.22805,0.24
qh2339,1.743,0,1.743,1.743,1.743,1.743,1.31775,0.115052,1.009,1.68,1.2027,1.4328,0.063
qh2340,1.743,0,1.743,1.743,1.743,1.743,1.28299,0.113162,0.9613,1.638,1.16983,1.39615,0.105
qh2341,1.743,0,1.743,1.743,1.743,1.743,1.25203,0.110381,0.9268,1.595,1.14165,1.36241,0.148
qh2342,1.743,0,1.743,1.743,1.743,1.743,1.22212,0.108702,0.8938,1.528,1.11342,1.33082,0.215
qh2343,1.604,6.6949e-16,1.604,1.604,1.604,1.604,1.19435,0.105964,0.868,1.466,1.08839,1.30032,0.138
qh2344,1.604,6.6949e-16,1.604,1.604,1.604,1.604,1.16853,0.105996,0.8298,1.439,1.06253,1.27453,0.165
qh2345,1.604,6.6949e-16,1.604,1.604,1.604,1.604,1.14457,0.105322,0.8089,1.397,1.03925,1.2499,0.207
qh2346,1.604,6.6949e-16,1.604,1.604,1.604,1.604,1.1219,0.106583,0.7876,1.365,1.01532,1.22848,0.239
qh2347,1.604,6.6949e-16,1.604,1.604,1.604,1.604,1.10233,0.104233,0.7712,1.329,0.998098,1.20656,0.275
qh2348,1.466,4.46326e-16,1.466,1.466,1.466,1.466,1.08198,0.104863,0.7409,1.311,0.977116,1.18684,0.155
qh2349,1.466,4.46326e-16,1.466,1.466,1.466,1.466,1.0621,0.106152,0.7152,1.275,0.955944,1.16825,0.191
qh2350,1.466,4.46326e-16,1.466,1.466,1.466,1.466,1.04454,0.107258,0.7027,1.242,0.93728,1.1518,0.224
qh2351,1.327,8.92653e-16,1.327,1.327,1.327,1.327,1.0281,0.107869,0.6923,1.24,0.920227,1.13596,0.087
qh2352,1.327,8.92653e-16,1.327,1.327,1.327,1.327,1.01378,0.109415,0.6744,1.229,0.904368,1.1232,0.098
qh2353,1.327,8.92653e-16,1.327,1.327,1.327,1.327,0.997754,0.108824,0.661,1.204,0.88893,1.10658,0.123
qh2354,1.276,0,1.276,1.276,1.276,1.276,0.982788,0.110703,0.6363,1.192,0.872085,1.09349,0.084
qh2355,1.276,0,1.276,1.276,1.276,1.276,0.969522,0.111073,0.6129,1.173,0.858449,1.08059,0.103
qh2356,1.276,0,1.276,1.276,1.276,1.276,0.954927,0.110608,0.6095,1.149,0.844319,1.06553,0.127
qh2357,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.944412,0.112228,0.6051,1.143,0.832184,1.05664,0.082
qh2358,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.930788,0.113869,0.5797,1.164,0.816919,1.04466,0.061
qh2359,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.919417,0.11512,0.5709,1.153,0.804297,1.03454,0.072
qh2360,1.175,4.46326e-16,1.175,1.175,1.175,1.175,0.908828,0.116766,0.5631,1.132,0.792062,1.02559,0.043
qh2361,1.175,4.46326e-16,1.175,1.175,1.175,1.175,0.900653,0.118502,0.5389,1.131,0.782151,1.01915,0.044
qh2363,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.911169,0.130324,0.5258,1.173,0.780845,1.04149,0.052
qh2364,1.175,4.46326e-16,1.175,1.175,1.175,1.175,0.894816,0.127618,0.5188,1.124,0.767198,1.02243,0.051
qh2365,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.88326,0.125516,0.5085,1.117,0.757744,1.00878,0.007
qh2366,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.873028,0.124835,0.5103,1.117,0.748193,0.997863,0.007
qh2367,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.86163,0.125542,0.4921,1.089,0.736088,0.987172,0.035
qh2368,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.854056,0.124358,0.4859,1.087,0.729698,0.978414,0.037
qh2369,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.84432,0.126172,0.4705,1.078,0.718148,0.970492,0.046
qh2370,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.836471,0.126411,0.4632,1.071,0.71006,0.962882,0.053
qh2371,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.828096,0.125924,0.456,1.066,0.702172,0.95402,0.058
qh2372,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.822228,0.124719,0.4568,1.055,0.697509,0.946947,0.069
qh2373,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.814192,0.125275,0.4527,1.038,0.688917,0.939467,0.086
qh2374,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.806483,0.124883,0.4337,1.035,0.6816,0.931366,0.089
qh2375,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.799598,0.123908,0.4329,1.023,0.67569,0.923506,0.101
qh2376,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.79219,0.123625,0.4255,1.013,0.668565,0.915815,0.111
qh2377,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.786201,0.123962,0.4224,1.018,0.662239,0.910163,0.106
qh2378,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.779061,0.123021,0.4161,1.004,0.65604,0.902082,0.12
qh2379,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.772755,0.122365,0.4055,0.9956,0.65039,0.89512,0.1284
qh2380,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.767105,0.123107,0.3964,0.9903,0.643998,0.890212,0.1337
qh2381,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.764065,0.122802,0.4011,0.9763,0.641263,0.886867,0.1477
qh2382,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.759082,0.121696,0.3935,0.9653,0.637386,0.880778,0.1587
qh2383,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.753283,0.121473,0.3943,0.9647,0.63181,0.874756,0.1593
qh2384,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.750284,0.121098,0.3849,0.9515,0.629186,0.871382,0.1725
qh2385,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.748663,0.121476,0.377,0.9524,0.627187,0.870139,0.1716
qh2386,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.743342,0.121743,0.3851,0.943,0.621599,0.865085,0.181
qh2387,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.738677,0.120866,0.3776,0.9432,0.617811,0.859543,0.1808
qh2388,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.736613,0.120626,0.3722,0.9256,0.615987,0.857239,0.1984
qh2389,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.733849,0.120896,0.3678,0.9607,0.612953,0.854745,0.1633
qh2390,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.729982,0.121656,0.3666,0.9582,0.608326,0.851638,0.1658
qh2391,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.727764,0.121512,0.362,0.9611,0.606252,0.849276,0.1629
qh2392,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.723478,0.12269,0.3589,0.9706,0.600788,0.846168,0.1534
qh2393,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.719679,0.122322,0.357,0.9611,0.597357,0.842001,0.1629
qh2394,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.717106,0.121389,0.3566,0.959,0.595717,0.838495,0.165
qh2395,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.712977,0.121161,0.3559,0.9589,0.591816,0.834138,0.1651
qh2396,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.70857,0.1204,0.3554,0.9389,0.58817,0.82897,0.1851
qh2397,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.704707,0.120048,0.3524,0.9324,0.584659,0.824755,0.1916
qh2398,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.699967,0.118844,0.3523,0.9277,0.581123,0.818811,0.1963
qh2399,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.697956,0.118209,0.344,0.9268,0.579747,0.816165,0.1972
qh2400,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.692702,0.118149,0.3433,0.9164,0.574553,0.810851,0.2076
qh2401,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.68985,0.119145,0.3335,0.9201,0.570705,0.808995,0.2039
qh2402,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.68786,0.117589,0.3343,0.9192,0.570271,0.805449,0.2048
qh2403,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.683931,0.11565,0.3379,0.9182,0.568281,0.799581,0.2058
qh2404,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.678822,0.116963,0.329,0.9059,0.561859,0.795785,0.2181
qh2405,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.673628,0.115833,0.3333,0.8922,0.557795,0.789461,0.2318
qh2406,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.669601,0.114489,0.3356,0.8861,0.555112,0.78409,0.1869
qh2407,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.665586,0.112744,0.3436,0.8892,0.552842,0.77833,0.1838
qh2408,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.661668,0.113023,0.3426,0.8824,0.548645,0.774691,0.1906
qh2409,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.658918,0.112828,0.33,0.8812,0.54609,0.771746,0.1918
qh2410,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.65402,0.111842,0.3323,0.8648,0.542178,0.765862,0.2082
qh2411,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.652953,0.11173,0.3325,0.8709,0.541223,0.764683,0.2021
qh2412,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.648524,0.110958,0.3302,0.8754,0.537566,0.759482,0.1976
qh2413,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.643947,0.110096,0.3314,0.8678,0.533851,0.754043,0.2052
qh2414,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.640345,0.109892,0.3301,0.8472,0.530453,0.750237,0.2258
qh2415,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.637638,0.109916,0.3182,0.8458,0.527722,0.747554,0.2272
qh2416,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.633409,0.109129,0.3261,0.8426,0.52428,0.742538,0.2304
qh2417,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.628607,0.108323,0.3263,0.8374,0.520284,0.73693,0.2356
qh2418,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.62616,0.108923,0.3263,0.8424,0.517237,0.735083,0.2306
qh2419,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.622585,0.109047,0.321,0.8443,0.513538,0.731632,0.2287
qh2420,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.619901,0.108726,0.3269,0.8395,0.511175,0.728627,0.2335
qh2421,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.61597,0.107915,0.3152,0.8399,0.508055,0.723885,0.2331
qh2422,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.612489,0.107734,0.3157,0.8369,0.504755,0.720223,0.2361
qh2423,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.610904,0.107001,0.3184,0.8171,0.503903,0.717905,0.2559
qh2424,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.606231,0.106754,0.3098,0.8149,0.499477,0.712985,0.2581
qh2425,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.602708,0.106416,0.3142,0.7992,0.496292,0.709124,0.2738
qh2426,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.600378,0.106106,0.3142,0.8105,0.494272,0.706484,0.2625
qh2427,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.597897,0.105998,0.3034,0.804,0.491899,0.703895,0.269
qh2428,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.593701,0.10539,0.3046,0.8122,0.488311,0.699091,0.2608
qh2429,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.590778,0.106047,0.2941,0.8077,0.484731,0.696825,0.2653
qh2430,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.587137,0.105538,0.2966,0.7951,0.481599,0.692675,0.2779
qh2431,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.585394,0.104213,0.2964,0.783,0.481181,0.689607,0.29
qh2432,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.581851,0.103489,0.3024,0.7865,0.478362,0.68534,0.2865
qh2433,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.579079,0.102945,0.3037,0.7777,0.476134,0.682024,0.2953
qh2434,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.576428,0.102307,0.3037,0.7837,0.474121,0.678735,0.2893
qh2435,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.573377,0.102696,0.2974,0.7821,0.470681,0.676073,0.2909
qh2436,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.570336,0.103668,0.2994,0.7719,0.466668,0.674004,0.3011
qh2437,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.567599,0.10374,0.2899,0.7632,0.463859,0.671339,0.3098
qh2438,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.563322,0.104561,0.2788,0.7556,0.458761,0.667883,0.3174
qh2439,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.561987,0.10499,0.2768,0.7427,0.456997,0.666977,0.3303
qh2440,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.558532,0.106674,0.2713,0.7528,0.451858,0.665206,0.3202
qh2441,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.554995,0.105176,0.2541,0.7419,0.449819,0.660171,0.3311
qh2442,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.553089,0.105947,0.2503,0.7459,0.447142,0.659036,0.3271
qh2443,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.550526,0.10614,0.2384,0.7528,0.444386,0.656666,0.3202
qh2444,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.548457,0.105731,0.2374,0.7519,0.442726,0.654188,0.3211
qh2445,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.545922,0.107014,0.2272,0.7499,0.438908,0.652936,0.3231
qh2446,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.544212,0.107998,0.232,0.7606,0.436214,0.65221,0.3124
qh2447,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.541477,0.107575,0.2213,0.7575,0.433902,0.649052,0.3155
qh2448,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.538668,0.109152,0.213,0.743,0.429516,0.64782,0.33
qh2449,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.536373,0.107079,0.2141,0.7423,0.429294,0.643452,0.3307
qh2450,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.534186,0.105719,0.2063,0.74,0.428467,0.639905,0.333
qh2451,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.531704,0.10523,0.1994,0.7388,0.426474,0.636934,0.3342
qh2452,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.528457,0.105466,0.2073,0.7331,0.422991,0.633923,0.3399
qh2453,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.527235,0.10455,0.2105,0.7305,0.422685,0.631785,0.3425
qh2454,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.522844,0.104444,0.2043,0.7276,0.4184,0.627288,0.3454
qh2455,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.521605,0.105118,0.2055,0.7267,0.416487,0.626723,0.3463
qh2456,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.519619,0.105814,0.1992,0.7252,0.413805,0.625433,0.3478
qh2457,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.516586,0.104931,0.201,0.7101,0.411655,0.621517,0.3629
qh2458,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.513571,0.106504,0.1949,0.7095,0.407067,0.620075,0.3635
qh2459,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.513335,0.10666,0.1901,0.7098,0.406675,0.619995,0.3632
qh2460,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.51359,0.10811,0.194,0.728,0.40548,0.6217,0.345
qh2461,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.539799,0.130527,0.1892,0.9321,0.409272,0.670326,0.1919
qh2462,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.568611,0.15519,0.1849,1.044,0.413421,0.723801,0.08
qh2471,1.249,4.46326e-16,1.249,1.249,1.249,1.249,0.779689,0.150182,0.3899,1.19,0.629507,0.929871,0.059
qh2472,1.249,4.46326e-16,1.249,1.249,1.249,1.249,0.73844,0.13709,0.3863,1.139,0.60135,0.87553,0.11
qh2473,1.249,4.46326e-16,1.249,1.249,1.249,1.249,0.703767,0.126627,0.3775,1.079,0.57714,0.830394,0.17
qh2474,1.249,4.46326e-16,1.249,1.249,1.249,1.249,0.674471,0.118411,0.3885,1.056,0.55606,0.792882,0.193
qh2475,1.249,4.46326e-16,1.249,1.249,1.249,1.249,0.648665,0.110587,0.36,0.9985,0.538078,0.759252,0.2505
qh2476,1.249,4.46326e-16,1.249,1.249,1.249,1.249,0.641434,0.105085,0.3849,0.9879,0.536349,0.746519,0.2611
qh2477,1.182,4.46326e-16,1.182,1.182,1.182,1.182,0.793679,0.120425,0.4344,1.102,0.673254,0.914104,0.08
qh2478,1.182,4.46326e-16,1.182,1.182,1.182,1.182,0.816985,0.126375,0.4412,1.082,0.69061,0.94336,0.1
qh2480,1.182,4.46326e-16,1.182,1.182,1.182,1.182,0.896371,0.141212,0.4985,1.169,0.755159,1.03758,0.013
qh2481,1.182,4.46326e-16,1.182,1.182,1.182,1.182,0.873391,0.135125,0.5006,1.139,0.738266,1.00852,0.043
qh2482,1.182,4.46326e-16,1.182,1.182,1.182,1.182,0.830423,0.123639,0.4885,1.097,0.706784,0.954062,0.085
qh2483,1.182,4.46326e-16,1.182,1.182,1.182,1.182,0.862722,0.128695,0.5231,1.149,0.734027,0.991417,0.033
qh2499,1.116,2.23163e-16,1.116,1.116,1.116,1.116,2.31006,0.580171,1.523,5.032,1.72989,2.89023,0.407
qh2500,1.516,8.92653e-16,1.516,1.516,1.516,1.516,2.9361,0.902951,1.949,7.351,2.03315,3.83905,0.433
